 1 ,23.50,DSO-RD;
 2 ,25.75,DSO-RD;
 3 ,23.14,DSO-RD;
 4 ,23.12,DSO-RD;
 5 ,23.13,DSO-RD;
 6 ,26.38,DSO-RD;
 7 ,40.42,DSO-RD;
 8 ,37.52,DSO-RD;
 9 ,27.87,DSO-RD;
 10 ,31.76,DSO-RD;
 11 ,25.11,DSO-RD;
 12 ,23.64,DSO-RD;
 13 ,22.48,DSO-RD;
 14 ,22.45,DSO-RD;
 15 ,22.46,DSO-RD;
 16 ,22.21,DSO-RD;
 17 ,26.47,DSO-RD;
 18 ,32.77,DSO-RD;
 19 ,26.67,DSO-RD;
 20 ,24.07,DSO-RD;
 21 ,22.47,DSO-RD;
 22 ,22.73,DSO-RD;
 23 ,22.55,DSO-RD;
 24 ,35.34,DSO-RD;
