 1 ,21.62,DSO-RD;
 2 ,20.22,DSO-RD;
 3 ,8.49,DSO-RD;
 4 ,13.35,DSO-RD;
 5 ,5.95,DSO-RD;
 6 ,3.14,DSO-RD;
 7 ,6.36,DSO-RD;
 8 ,14.41,DSO-RD;
 9 ,17.30,DSO-RD;
 10 ,22.75,DSO-RD;
 11 ,22.89,DSO-RD;
