 1 ,72.39,DSO-RD;
 2 ,71.25,DSO-RD;
 3 ,70.29,DSO-RD;
 4 ,70.32,DSO-RD;
 5 ,70.45,DSO-RD;
 6 ,82.41,DSO-RD;
 7 ,104.16,DSO-RD;
 8 ,116.91,DSO-RD;
 9 ,118.10,DSO-RD;
 10 ,108.30,DSO-RD;
 11 ,108.51,DSO-RD;
 12 ,106.87,DSO-RD;
 13 ,93.99,DSO-RD;
 14 ,86.44,DSO-RD;
 15 ,85.11,DSO-RD;
 16 ,80.91,DSO-RD;
 17 ,88.32,DSO-RD;
 18 ,93.49,DSO-RD;
 19 ,101.35,DSO-RD;
 20 ,95.45,DSO-RD;
 21 ,80.86,DSO-RD;
 22 ,77.14,DSO-RD;
 23 ,68.85,DSO-RD;
 24 ,64.22,DSO-RD;
