 1 ,28.80,DSO-RD;
 2 ,26.70,DSO-RD;
 3 ,22.86,DSO-RD;
 4 ,23.28,DSO-RD;
 5 ,17.15,DSO-RD;
 6 ,17.21,DSO-RD;
 7 ,15.08,DSO-RD;
 8 ,22.05,DSO-RD;
 9 ,23.69,DSO-RD;
 10 ,27.98,DSO-RD;
 11 ,27.80,DSO-RD;
 12 ,29.70,DSO-RD;
 13 ,29.34,DSO-RD;
 14 ,31.63,DSO-RD;
 15 ,32.36,DSO-RD;
 16 ,32.06,DSO-RD;
 17 ,32.53,DSO-RD;
 18 ,32.62,DSO-RD;
 19 ,32.56,DSO-RD;
 20 ,32.54,DSO-RD;
 21 ,32.32,DSO-RD;
 22 ,27.94,DSO-RD;
 23 ,28.65,DSO-RD;
 24 ,30.58,DSO-RD;
