 1 ,48.01,DSO-RD;
 2 ,47.31,DSO-RD;
 3 ,32.26,DSO-RD;
 4 ,42.52,DSO-RD;
 5 ,36.54,DSO-RD;
 6 ,51.72,DSO-RD;
 7 ,58.25,DSO-RD;
 8 ,58.56,DSO-RD;
 9 ,48.49,DSO-RD;
 10 ,96.71,DSO-RD;
 11 ,138.18,DSO-RD;
 12 ,95.30,DSO-RD;
 13 ,46.34,DSO-RD;
 14 ,38.85,DSO-RD;
 15 ,38.55,DSO-RD;
 16 ,39.99,DSO-RD;
 17 ,45.06,DSO-RD;
 18 ,55.73,DSO-RD;
 19 ,50.47,DSO-RD;
 20 ,43.74,DSO-RD;
 21 ,45.77,DSO-RD;
 22 ,44.88,DSO-RD;
 23 ,46.91,DSO-RD;
 24 ,44.99,DSO-RD;
